64	528
64	522
64	415
64	407
64	404
64	396
64	399
64	408
64	399
64	386
256	417
256	406
256	419
256	412
256	417
256	428
256	409
256	555
256	541
256	522
1024	570
1024	605
1024	597
1024	593
1024	589
1024	595
1024	470
1024	466
1024	465
1024	512
4096	642
4096	661
4096	643
4096	789
4096	789
4096	789
4096	652
4096	644
4096	645
4096	646
16384	1361
16384	1544
16384	1353
16384	1359
16384	1470
16384	1356
16384	1358
16384	1328
16384	1353
16384	1356
65536	3865
65536	3901
65536	4280
65536	3875
65536	3874
65536	4239
65536	3812
65536	3793
65536	4182
65536	4207
262144	14362
262144	14145
262144	14389
262144	14471
262144	14743
262144	14537
262144	13160
262144	13583
262144	14407
262144	13184
1048576	50872
1048576	52465
1048576	51979
1048576	53649
1048576	49304
1048576	51971
1048576	56333
1048576	51928
1048576	55795
1048576	54949
