64	260
64	226
64	221
64	221
64	222
64	229
64	229
64	222
64	229
64	229
256	245
256	254
256	246
256	245
256	245
256	243
256	253
256	242
256	256
256	241
1024	310
1024	311
1024	312
1024	311
1024	320
1024	327
1024	312
1024	309
1024	252
1024	254
4096	436
4096	427
4096	437
4096	426
4096	435
4096	427
4096	435
4096	435
4096	436
4096	426
16384	1231
16384	1073
16384	1224
16384	1240
16384	1074
16384	1216
16384	1074
16384	1065
16384	1234
16384	1078
65536	4076
65536	3661
65536	3424
65536	3832
65536	3805
65536	3806
65536	3811
65536	3740
65536	3719
65536	3824
262144	13864
262144	14528
262144	14050
262144	13037
262144	15191
262144	14522
262144	13948
262144	13915
262144	12532
262144	13925
1048576	47276
1048576	52372
1048576	47711
1048576	52397
1048576	52678
1048576	47122
1048576	50054
1048576	47222
1048576	52914
1048576	48944
