64	479
64	316
64	298
64	200
64	193
64	193
64	211
64	205
64	193
64	200
256	207
256	214
256	210
256	219
256	211
256	216
256	211
256	207
256	325
256	334
1024	514
1024	525
1024	512
1024	508
1024	492
1024	508
1024	363
1024	316
1024	317
1024	322
4096	1132
4096	1137
4096	1133
4096	1130
4096	1868
4096	1874
4096	1222
4096	1135
4096	1141
4096	1130
16384	9530
16384	7514
16384	10473
16384	7533
16384	9656
16384	7514
16384	7496
16384	7528
16384	7494
16384	7502
65536	68752
65536	83296
65536	96093
65536	85080
65536	73522
65536	87794
65536	89639
65536	80404
65536	115567
65536	121237
262144	1087608
262144	820062
262144	817224
262144	715345
262144	1130538
262144	911951
262144	789933
262144	1105097
262144	948156
262144	839040
1048576	9047201
1048576	9524869
1048576	9361492
1048576	8685247
1048576	9892033
1048576	7499283
1048576	7090292
1048576	9391687
1048576	8701953
1048576	8951454
