64	9
64	8
64	8
64	8
64	8
64	8
64	8
64	7
64	8
64	8
256	36
256	35
256	35
256	35
256	34
256	35
256	35
256	35
256	35
256	34
1024	221
1024	221
1024	212
1024	211
1024	214
1024	212
1024	211
1024	216
1024	214
1024	135
4096	933
4096	932
4096	931
4096	932
4096	933
4096	933
4096	933
4096	932
4096	933
4096	933
16384	9515
16384	7190
16384	11740
16384	11796
16384	9102
16384	10226
16384	7195
16384	9959
16384	9517
16384	7197
65536	96053
65536	87363
65536	92852
65536	118656
65536	118453
65536	118499
65536	119009
65536	75897
65536	91667
65536	92913
262144	1087105
262144	1117246
262144	1082482
262144	1004377
262144	1053202
262144	956481
262144	1102577
262144	1074904
262144	870512
262144	890788
1048576	10184112
1048576	9285089
1048576	8806010
1048576	7704897
1048576	8938199
1048576	7637623
1048576	9204764
1048576	9149784
1048576	9647099
1048576	9437537
