64	550
64	526
64	653
64	528
64	529
64	528
64	520
64	537
64	532
64	350
256	361
256	364
256	363
256	369
256	360
256	372
256	363
256	364
256	377
256	368
1024	713
1024	684
1024	669
1024	676
1024	671
1024	595
1024	478
1024	537
1024	474
1024	470
4096	1285
4096	1286
4096	2121
4096	2079
4096	2106
4096	2146
4096	2076
4096	2095
4096	2105
4096	2143
16384	12575
16384	12545
16384	12573
16384	12424
16384	12471
16384	12352
16384	12507
16384	12529
16384	12517
16384	12413
65536	86867
65536	125463
65536	99064
65536	72413
65536	118660
65536	92043
65536	116411
65536	95302
65536	86606
65536	100800
262144	734907
262144	1019990
262144	933229
262144	964338
262144	1056562
262144	1104268
262144	1120126
262144	1036502
262144	1123528
262144	1077130
1048576	9846933
1048576	8588306
1048576	9877558
1048576	8975677
1048576	8782149
1048576	9076713
1048576	9079860
1048576	8228044
1048576	8716484
1048576	8437411
