1	114330
1	312
1	302
1	297
1	320
1	293
1	422
1	301
1	291
1	292
10	295
10	290
10	289
10	286
10	299
10	286
10	285
10	296
10	285
10	287
100	291
100	289
100	286
100	285
100	292
100	286
100	296
100	305
100	290
100	287
1000	306
1000	294
1000	296
1000	323
1000	302
1000	304
1000	312
1000	293
1000	291
1000	309
10000	363
10000	337
10000	340
10000	350
10000	354
10000	342
10000	342
10000	354
10000	340
10000	351
100000	942
100000	728
100000	756
100000	766
100000	712
100000	699
100000	703
100000	728
100000	733
100000	761
1000000	5209
1000000	4421
1000000	4152
1000000	4437
1000000	4433
1000000	4395
1000000	4437
1000000	4406
1000000	4388
1000000	4414
10000000	42196
10000000	38728
10000000	38431
10000000	38987
10000000	38847
10000000	38724
10000000	38593
10000000	38528
10000000	38569
10000000	38543
100000000	365696
100000000	713315
100000000	676009
100000000	644668
100000000	673512
100000000	669316
100000000	666588
100000000	372713
100000000	671430
100000000	664483
